Year,Gen,Transect,Sequence,Donor,Recipient,Plant_ID,F_plant,sample_ID_SEG,sample_ID,SegPos,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,F_Num_01,F_Num_02,F_Num_03,skel_dryweight_mg,skel_dryweight_mg_SEG,closed_fruits,open_fruits,filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,msm_all,corolla_diam_mm,photo_date,corolla_diam_mm_SEG,photo_date_SEG,leaf_area_mm2,leaf_dryweight_mg,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,SLA,LMA_SEG,LMA,d13C,sample_weight_mg,d13C_SEG,sample_weight_mg_SEG,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds,Cohort,Block,Replicated,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,days_germ2flower,corolla_area_mm2,corolla_area_mm2_SEG,Needed Area Redo,nonfitness_fruits,sd_msm_all,est_fecundity_int,surv_to_germ
2023,G1,2,88,HR_053,HR_038,4,TRUE,HR-038-G1-002-43R,HR-038-G1-002-43R-4,43R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,NA,NA,27.41,27.41,22,1,90,129,23,4.090909091,94.09090909,1.706666667,28.931,2024-04-05,28.931,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,-31,4.53,-31,4.53,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,2,88,HR_088,HR_067,5,TRUE,HR-067-G1-002-43L,HR-067-G1-002-43L-5,43L,2022-11-10,2022-11-13,2024-05-04,541,538,2024-05-04,0,NA,NA,NA,2.53,2.53,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,36.94,2.31,15.99134199134199,NA,0.06253383865728208,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,2,89,HR_160,HR_079,2,TRUE,HR-079-G1-002-44R,HR-079-G1-002-44R-2,44R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,NA,NA,NA,14.4,14.4,3,1,5,7,4,1.666666667,6.666666667,1.83,NA,NA,22.567,2024-04-05,NA,NA,29.084,1.56,18.643589743589743,NA,0.05363773896300371,NA,-30.2,4.65,-30.2,4.65,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,2,89,HR_168,HR_101,1,TRUE,HR-101-G1-002-44L,HR-101-G1-002-44L-1,44L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,3.89,3.89,1,0,0,0,1,0,0,NA,22.24,2024-04-20,22.24,2024-04-20,NA,NA,25.745,1.2,21.45416666666667,NA,0.04661099242571372,NA,NA,NA,NA,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,2,90,HR_155,HR_121,3,TRUE,HR-121-G1-002-45R,HR-121-G1-002-45R-3,45R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,NA,NA,19.19,19.19,3,1,5,8,4,1.666666667,6.666666667,1.79,24.285,2024-04-05,24.285,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,-30.19,3.01,-30.19,3.01,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,2,90,HR_108,HR_175,1,TRUE,HR-175-G2-002-45L,HR-175-G2-002-45L-1,45L,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,NA,NA,8.03,8.03,5,0,14,20,5,2.8,14,1.988333333,25.342,2024-04-05,25.342,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,-30.04,3.44,-30.04,3.44,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,91,HR_008,HR_012,1,TRUE,HR-012-G2-003-1R,HR-012-G2-003-1R-1,1R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,NA,NA,NA,19.88,19.88,4,2,9,12,6,2.25,13.5,3.911111111,28.614,2024-04-05,28.614,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,-30.45,4.93,-30.45,4.93,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,3,91,HR_157,HR_088,1,TRUE,HR-088-G1-003-1L,HR-088-G1-003-1L-1,1L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,7.69,7.69,1,1,2,2,2,2,4,2.52,NA,NA,32.842,2024-04-05,NA,NA,20.614,0.82,25.139024390243904,NA,0.03977879111283593,NA,-30.43,3.68,-30.43,3.68,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,3,92,HR_059,HR_011,1,TRUE,HR-011-G1-003-2R,HR-011-G1-003-2R-1,2R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,NA,NA,8.69,8.69,4,4,11,16,8,2.75,22,2.955166667,26.185,2024-04-05,26.185,2024-04-05,NA,NA,87.855,5.3,16.576415094339623,NA,0.06032667463434067,NA,-30.72,5.05,-30.72,5.05,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,3,92,HR_156,HR_193,1,TRUE,HR-193-G1-003-2L,HR-193-G1-003-2L-1,2L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,29.28,29.28,3,4,5,6,7,1.666666667,11.66666667,3.6525,NA,NA,24.01,2024-04-05,NA,NA,34.74,1.97,17.634517766497463,NA,0.0567069660333909,NA,-31.29,5.29,-31.29,5.29,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,3,93,HR_002,HR_056,1,TRUE,HR-056-G1-003-3R,HR-056-G1-003-3R-1,3R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,7.86,7.86,3,1,3,6,4,1,4,3.313333333,NA,NA,23.687,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,-30.14,2.44,-30.14,2.44,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,3,93,HR_034,HR_112,2,TRUE,HR-112-G1-003-3L,HR-112-G1-003-3L-2,3L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,22.49,22.49,2,3,3,4,5,1.5,7.5,3.266666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.35,4.21,-30.35,4.21,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,94,HR_189,HR_018,2,TRUE,HR-018-G2-003-4L,HR-018-G2-003-4L-2,4L,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,NA,NA,NA,29.53,29.53,4,0,22,24,4,5.5,22,1.98625,NA,NA,20.173,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,-30.15,2.4,-30.15,2.4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,94,HR_095,HR_020,3,TRUE,HR-020-G2-003-4R,HR-020-G2-003-4R-3,4R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,13.73,13.73,1,2,1,7,3,1,3,1.98,NA,NA,23.699,2024-04-05,NA,NA,43.327,1.88,23.046276595744683,NA,0.04339095713988967,NA,-30.5,3.15,-30.5,3.15,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,95,HR_005,HR_149,4,TRUE,HR-149-G2-003-5L,HR-149-G2-003-5L-4,5L,2022-11-10,2022-11-13,2024-05-04,541,538,2024-05-04,0,1900-01-01,NA,NA,1.71,1.71,1,0,1,2,1,1,1,2.52,12.046,2024-05-05,12.046,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,3,95,HR_147,HR_150,3,TRUE,HR-150-G1-003-5R,HR-150-G1-003-5R-3,5R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,NA,NA,11.39,11.39,2,4,3,4,6,1.5,9,2.573333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.82,3.37,-29.82,3.37,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,96,HR_062,HR_134,2,TRUE,HR-134-G2-003-6L,HR-134-G2-003-6L-2,6L,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,NA,NA,14.01,14.01,3,2,2,4,5,0.6666666667,3.333333333,1.575,NA,NA,12.489,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,-31.69,2.14,-31.69,2.14,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,96,HR_070,HR_165,5,TRUE,HR-165-G2-003-6R,HR-165-G2-003-6R-5,6R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,NA,NA,13.63,13.63,4,0,10,13,4,2.5,10,2.124,29.244,2024-04-05,29.244,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,-30.36,4.35,-30.36,4.35,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,97,HR_115,HR_026,1,TRUE,HR-026-G2-003-7L,HR-026-G2-003-7L-1,7L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,9.95,9.95,0,2,0,0,2,NA,NA,NA,NA,NA,30.098,2024-04-05,NA,NA,67.785,2.95,22.97796610169491,NA,0.04351995279191562,NA,-29.84,1.84,-29.84,1.84,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,3,98,HR_088,HR_067,5,TRUE,HR-067-G1-003-8L,HR-067-G1-003-8L-5,8L,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,NA,NA,7.81,7.81,1,3,5,6,4,5,20,2.942,28.344,2024-04-05,28.344,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,-30.4,2.36,-30.4,2.36,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,3,98,HR_088,HR_067,5,TRUE,HR-067-G1-003-8R,HR-067-G1-003-8R-5,8R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,NA,NA,NA,10.95,10.95,1,2,4,5,3,4,12,2.7625,NA,NA,NA,NA,NA,NA,34.148,1.67,20.447904191616768,NA,0.04890476748272227,NA,-30.45,2.16,-30.45,2.16,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,3,99,HR_070,HR_123,4,TRUE,HR-123-G1-003-9R,HR-123-G1-003-9R-4,9R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,NA,NA,NA,3.36,3.36,0,1,0,0,1,NA,NA,NA,27.383,2024-04-05,27.383,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,99,HR_156,HR_193,4,TRUE,HR-193-G2-003-9L,HR-193-G2-003-9L-4,9L,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,NA,NA,NA,NA,1,0,4,4,1,4,4,1.86,NA,NA,NA,NA,NA,NA,54.259,3.38,16.052958579881658,NA,0.06229381300798024,NA,NA,NA,-29.65,3.3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,100,HR_057,HR_006,5,TRUE,HR-006-G2-003-10L,HR-006-G2-003-10L-5,10L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,17.02,17.02,2,1,7,13,3,3.5,10.5,1.91125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.04,2.05,-30.04,2.05,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,100,HR_074,HR_066,3,TRUE,HR-066-G2-003-10R,HR-066-G2-003-10R-3,10R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,NA,NA,19.75,19.75,2,3,8,11,5,4,20,1.92875,27.309,2024-04-05,27.309,2024-04-05,NA,NA,61.671,3,20.557,NA,0.04864523033516564,NA,-30.73,3.28,-30.73,3.28,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,101,HR_131,HR_046,4,TRUE,HR-046-G2-003-11L,HR-046-G2-003-11L-4,11L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,9.65,9.65,0,3,0,0,3,NA,NA,NA,NA,NA,25.369,2024-04-05,NA,NA,54.492,2.36,23.089830508474577,NA,0.04330910959406885,NA,-31.12,4.65,-31.12,4.65,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,101,HR_175,HR_164,3,TRUE,HR-164-G2-003-11R,HR-164-G2-003-11R-3,11R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,NA,NA,24.7,24.7,3,5,15,19,8,5,40,2.157954545,22.662,2024-04-05,22.662,2024-04-05,NA,NA,39.073,1.84,21.235326086956523,NA,0.04709134184731144,NA,-30.92,5.35,-30.92,5.35,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,102,HR_133,HR_158,2,TRUE,HR-158-G2-003-12R,HR-158-G2-003-12R-2,12R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,NA,NA,NA,81.19,81.19,21,7,112,169,28,5.333333333,149.3333333,1.481833333,24.959,2024-04-05,24.959,2024-04-05,NA,NA,81.297,4.8,16.936875,NA,0.05904276910587106,NA,-30.51,4.84,-30.51,4.84,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,3,102,HR_196,HR_170,5,TRUE,HR-170-G1-003-12L,HR-170-G1-003-12L-5,12L,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,1900-01-01,NA,NA,64.86,64.86,11,3,48,56,14,4.363636364,61.09090909,2.936416667,21.011,2024-04-05,21.011,2024-04-05,NA,NA,38.006,2.09,18.18468899521531,NA,0.05499131716044834,NA,-29.89,4.14,-29.89,4.14,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,103,HR_069,HR_156,5,TRUE,HR-156-G2-003-13R,HR-156-G2-003-13R-5,13R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,5.28,5.28,7,2,30,35,9,4.285714286,38.57142857,2.321333333,NA,NA,24.025,2024-04-05,NA,NA,104.624,5.85,17.884444444444444,NA,0.05591451292246521,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,103,HR_156,HR_193,5,TRUE,HR-193-G2-003-13L,HR-193-G2-003-13L-5,13L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,6,1,10,20,7,1.666666667,11.66666667,2.6875,NA,NA,NA,NA,NA,NA,92.06,5.2,17.703846153846154,NA,0.05648490115142298,NA,-31.28,2.02,-31.28,2.02,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,3,104,HR_131,HR_049,1,TRUE,HR-049-G1-003-14L,HR-049-G1-003-14L-1,14L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,3.12,3.12,0,1,0,0,1,NA,NA,NA,27.567,2024-04-20,27.567,2024-04-20,NA,NA,32.179,2.51,12.820318725099604,NA,0.0780011808943721,NA,-31.22,0.16,-31.22,0.16,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,104,HR_149,HR_065,5,TRUE,HR-065-G2-003-14R,HR-065-G2-003-14R-5,14R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,4.47,4.47,2,0,4,4,2,2,4,1.8,NA,NA,26.917,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,-31.27,1.81,-31.27,1.81,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,105,HR_027,HR_145,4,TRUE,HR-145-G2-003-15R,HR-145-G2-003-15R-4,15R,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,1.12,1.12,0,1,0,0,1,NA,NA,NA,NA,NA,23.627,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,3,106,HR_034,HR_017,3,TRUE,HR-017-G1-003-16L,HR-017-G1-003-16L-3,16L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,8.11,8.11,2,1,2,4,3,1,3,3.86,NA,NA,27.365,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,-29.26,2.31,-29.26,2.31,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,3,106,HR_085,HR_176,1,TRUE,HR-176-G1-003-16R,HR-176-G1-003-16R-1,16R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,5.33,5.33,0,0,0,0,0,NA,0,NA,NA,NA,25.105,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,-29.75,0.94,-29.75,0.94,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,3,107,HR_164,HR_041,1,TRUE,HR-041-G1-003-17R,HR-041-G1-003-17R-1,17R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,8.29,8.29,0,5,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.92,3.33,-29.92,3.33,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,3,107,HR_175,HR_164,5,TRUE,HR-164-G1-003-17L,HR-164-G1-003-17L-5,17L,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,NA,NA,NA,3.94,3.94,0,3,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.6,1.53,-30.6,1.53,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,108,HR_195,HR_104,1,TRUE,HR-104-G2-003-18L,HR-104-G2-003-18L-1,18L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,3.82,3.82,0,2,0,0,2,NA,NA,NA,NA,NA,24.414,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,-30.19,2.1,-30.19,2.1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,108,HR_200,HR_153,2,TRUE,HR-153-G2-003-18R,HR-153-G2-003-18R-2,18R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,12.28,12.28,3,1,8,10,4,2.666666667,10.66666667,1.726666667,NA,NA,26.854,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,-31.32,2.81,-31.32,2.81,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,109,HR_059,HR_155,4,TRUE,HR-155-G2-003-19R,HR-155-G2-003-19R-4,19R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,2.49,2.49,0,0,0,0,0,NA,0,NA,16.904,2024-04-20,16.904,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,109,HR_064,HR_190,3,TRUE,HR-190-G2-003-19L,HR-190-G2-003-19L-3,19L,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,NA,NA,1.53,1.53,1,0,0,0,1,0,0,NA,23.883,2024-04-05,23.883,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,110,HR_147,HR_021,2,TRUE,HR-021-G2-003-20L,HR-021-G2-003-20L-2,20L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,4.32,4.32,0,0,0,0,0,NA,0,NA,NA,NA,22.432,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,110,HR_149,HR_174,5,TRUE,HR-174-G2-003-20R,HR-174-G2-003-20R-5,20R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,5.17,5.17,0,2,0,0,2,NA,NA,NA,22.311,2024-04-20,22.311,2024-04-20,NA,NA,18.123,0.89,20.362921348314607,NA,0.04910886718534459,NA,-30.55,1.68,-30.55,1.68,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,111,HR_200,HR_159,2,TRUE,HR-159-G2-003-21R,HR-159-G2-003-21R-2,21R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,NA,NA,3.69,3.69,1,0,2,3,1,2,2,2.405,25.326,2024-04-05,25.326,2024-04-05,NA,NA,24.364,1.19,20.473949579831935,NA,0.04884255458873748,NA,-30.4,2.53,-30.4,2.53,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,112,HR_085,HR_107,1,TRUE,HR-107-G2-003-22R,HR-107-G2-003-22R-1,22R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,7.37,7.37,1,0,4,4,1,4,4,1.7275,NA,NA,23.935,2024-04-05,NA,NA,43.674,2.04,21.40882352941176,NA,0.04670971287264734,NA,-31.35,2.03,-31.35,2.03,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,3,112,HR_108,HR_175,1,TRUE,HR-175-G1-003-22L,HR-175-G1-003-22L-1,22L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,18.95,18.95,3,3,10,17,6,3.333333333,20,1.841111111,22.42,2024-04-20,22.42,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,-30.96,3.34,-30.96,3.34,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,113,HR_090,HR_053,1,TRUE,HR-053-G2-003-23R,HR-053-G2-003-23R-1,23R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,1.91,1.91,1,1,2,3,2,2,4,1.725,NA,NA,19.736,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,114,HR_002,HR_071,2,TRUE,HR-071-G2-003-24R,HR-071-G2-003-24R-2,24R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,2.02,2.02,0,0,0,0,0,NA,0,NA,24.197,2024-04-20,24.197,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,-30.45,0.99,-30.45,0.99,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,3,114,HR_135,HR_083,4,TRUE,HR-083-G2-003-24L,HR-083-G2-003-24L-4,24L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,22.66,22.66,10,3,18,31,13,1.8,23.4,2.43375,26.147,2024-04-20,26.147,2024-04-20,NA,NA,32.113,1.56,20.58525641025641,NA,0.04857845732257964,NA,-29.58,3.03,-29.58,3.03,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,3,115,HR_175,HR_027,4,TRUE,HR-027-G1-003-25L,HR-027-G1-003-25L-4,25L,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,1900-01-01,NA,NA,84.82,84.82,30,5,60,117,35,2,70,2.192825397,NA,NA,22.56,2024-04-05,NA,NA,38.253,2.13,17.959154929577466,NA,0.05568190730138812,NA,-30.76,4.53,-30.76,4.53,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,3,115,HR_090,HR_053,4,TRUE,HR-053-G1-003-25R,HR-053-G1-003-25R-4,25R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,NA,NA,6.34,6.34,0,3,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.723,1.34,22.927611940298505,NA,0.04361553233733685,NA,-30.78,3.3,-30.78,3.3,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,3,116,HR_062,HR_116,5,TRUE,HR-116-G1-003-26R,HR-116-G1-003-26R-5,26R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,3.91,3.91,2,2,6,6,4,3,12,5.496666667,NA,NA,17.474,2024-04-05,NA,NA,36.561,2.6,14.061923076923076,NA,0.07111402860972074,NA,-31.9,1.55,-31.9,1.55,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
