positionID,packID,row,group.position,position,maternalID,paternalID,planting.notes,presence1,leafnumber1,notes1,presence2,leafnumber2,notes2,presence3,leafnumber3,notes3,presence4,flowering4,munched4,notes4,presence5,flowering5,munched5,notes5,presence6,notes6,notes7,presence8,flowering8,crispy.pods8,green.pods8,ground.pods8,pods.on.plant8,seed.ct,green.seed.ct,ground.seed.ct,notes8,final.notes
2881,608,218,43,42.8,195,152,all seeds flat,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2882,608,218,43,42.9,195,152,all seeds flat,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2883,608,218,43,43,195,152,all seeds flat,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2884,608,218,43,43.1,195,152,all seeds flat,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2885,608,218,43,43.2,195,152,all seeds flat,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2886,609,221,1,0.8,147,163,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2887,609,221,1,0.9,147,163,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2888,609,221,1,1,147,163,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2889,609,221,1,1.1,147,163,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2890,609,221,1,1.2,147,163,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2891,610,221,3,2.8,169,112,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2892,610,221,3,2.9,169,112,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2893,610,221,3,3,169,112,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2894,610,221,3,3.1,169,112,,0,NA,,1,9,,1,14,,1,0,1,,1,1,0,,1,,,1,1,0,5,0,0,NA,28,NA,munched,
2895,610,221,3,3.2,169,112,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2896,611,221,5,4.8,188,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2897,611,221,5,4.9,188,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2898,611,221,5,5,188,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2899,611,221,5,5.1,188,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2900,611,221,5,5.2,188,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2901,612,221,7,6.8,49,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2902,612,221,7,6.9,49,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2903,612,221,7,7,49,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2904,612,221,7,7.1,49,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2905,612,221,7,7.2,49,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2906,613,221,9,8.8,123,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2907,613,221,9,8.9,123,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2908,613,221,9,9,123,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2909,613,221,9,9.1,123,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2910,613,221,9,9.2,123,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2911,614,221,11,10.8,69,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2912,614,221,11,10.9,69,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2913,614,221,11,11,69,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2914,614,221,11,11.1,69,37,,0,NA,,0,NA,,1,2,,1,0,0,,1,0,0,,1,,,1,0,NA,NA,NA,NA,NA,NA,NA,,
2915,614,221,11,11.2,69,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2916,615,221,13,12.8,40,127,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2917,615,221,13,12.9,40,127,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2918,615,221,13,13,40,127,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2919,615,221,13,13.1,40,127,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2920,615,221,13,13.2,40,127,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2921,616,221,15,14.8,64,112,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2922,616,221,15,14.9,64,112,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2923,616,221,15,15,64,112,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2924,616,221,15,15.1,64,112,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2925,616,221,15,15.2,64,112,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2926,617,221,17,16.8,84,99,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2927,617,221,17,16.9,84,99,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2928,617,221,17,17,84,99,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2929,617,221,17,17.1,84,99,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2930,617,221,17,17.2,84,99,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2931,618,221,19,18.8,77,38,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2932,618,221,19,18.9,77,38,,1,0,,1,0,,1,9,munched,1,0,0,,1,0,1,,1,,,1,1,0,0,0,0,NA,NA,NA,,
2933,618,221,19,19,77,38,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2934,618,221,19,19.1,77,38,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2935,618,221,19,19.2,77,38,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2936,619,221,21,20.8,194,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2937,619,221,21,20.9,194,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2938,619,221,21,21,194,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2939,619,221,21,21.1,194,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2940,619,221,21,21.2,194,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2941,620,221,23,22.8,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2942,620,221,23,22.9,133,198,,1,2,,1,17,,1,52,,1,0,1,,1,1,1,,1,,,1,1,9,2,0,2,69,12,NA,munched,
2943,620,221,23,23,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2944,620,221,23,23.1,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2945,620,221,23,23.2,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2946,621,221,25,24.8,136,16,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2947,621,221,25,24.9,136,16,,1,1,,1,5,,1,8,,1,1,0,,0,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2948,621,221,25,25,136,16,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2949,621,221,25,25.1,136,16,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2950,621,221,25,25.2,136,16,,1,3,,1,7,,1,3,munched,1,1,1,,0,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2951,622,221,27,26.8,183,138,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2952,622,221,27,26.9,183,138,,1,7,,1,10,,1,4,munched,1,0,1,,1,1,1,,1,,,1,1,6,2,0,0,58,18,NA,,
2953,622,221,27,27,183,138,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2954,622,221,27,27.1,183,138,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2955,622,221,27,27.2,183,138,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2956,623,221,29,28.8,101,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2957,623,221,29,28.9,101,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2958,623,221,29,29,101,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2959,623,221,29,29.1,101,98,,1,15,,1,32,,1,52,munched,1,1,1,,1,1,1,,1,,1 green pod collected,1,1,37,2,0,44,410,19,NA,,
2960,623,221,29,29.2,101,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2961,624,221,31,30.8,128,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2962,624,221,31,30.9,128,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2963,624,221,31,31,128,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2964,624,221,31,31.1,128,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2965,624,221,31,31.2,128,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2966,625,221,33,32.8,96,122,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2967,625,221,33,32.9,96,122,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2968,625,221,33,33,96,122,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2969,625,221,33,33.1,96,122,,1,1,,1,8,,1,16,munched,1,0,1,,1,1,1,,1,,,1,1,27,29,0,29,182,157,NA,,
2970,625,221,33,33.2,96,122,,1,8,,1,6,,1,23,munched,1,0,1,,1,1,0,,1,,,1,1,13,6,0,2,39,36,NA,,
2971,626,221,35,34.8,165,81,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2972,626,221,35,34.9,165,81,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2973,626,221,35,35,165,81,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2974,626,221,35,35.1,165,81,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2975,626,221,35,35.2,165,81,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2976,627,221,37,36.8,75,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2977,627,221,37,36.9,75,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2978,627,221,37,37,75,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2979,627,221,37,37.1,75,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2980,627,221,37,37.2,75,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2981,628,221,39,38.8,177,138,,1,5,,1,12,,1,13,munched,1,0,1,,1,0,1,,1,,,1,1,2,0,0,0,17,NA,NA,,
2982,628,221,39,38.9,177,138,,1,4,,1,12,,1,14,munched,1,0,1,,1,1,1,,1,,,1,1,3,1,0,1,19,6,NA,,
2983,628,221,39,39,177,138,,1,8,,1,12,,1,4,munched,1,0,1,,1,0,1,,1,osr,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2984,628,221,39,39.1,177,138,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2985,628,221,39,39.2,177,138,,1,4,,1,7,,1,7,munched,1,0,1,,1,0,1,,1,,,1,1,2,0,0,1,6,NA,NA,,
2986,629,221,41,40.8,69,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2987,629,221,41,40.9,69,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2988,629,221,41,41,69,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2989,629,221,41,41.1,69,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2990,629,221,41,41.2,69,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2991,630,221,43,42.8,153,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2992,630,221,43,42.9,153,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2993,630,221,43,43,153,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2994,630,221,43,43.1,153,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2995,630,221,43,43.2,153,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2996,631,222,1,0.8,29,58,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2997,631,222,1,0.9,29,58,,1,3,,1,10,,1,18,munched,1,0,1,,0,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2998,631,222,1,1,29,58,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
2999,631,222,1,1.1,29,58,,1,3,,1,7,,1,8,munched,1,0,1,,0,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3000,631,222,1,1.2,29,58,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3001,632,222,3,2.8,144,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3002,632,222,3,2.9,144,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3003,632,222,3,3,144,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3004,632,222,3,3.1,144,131,,1,5,,1,15,,1,7,munched,1,1,0,,1,1,0,,1,,,1,1,13,7,0,1,111,43,NA,,
3005,632,222,3,3.2,144,131,,1,6,,1,13,,1,9,munched,1,1,0,,1,1,0,,1,,,1,1,6,0,0,0,45,NA,NA,,
3006,633,222,5,4.8,45,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3007,633,222,5,4.9,45,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3008,633,222,5,5,45,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3009,633,222,5,5.1,45,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3010,633,222,5,5.2,45,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3011,634,222,7,6.8,23,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3012,634,222,7,6.9,23,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3013,634,222,7,7,23,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3014,634,222,7,7.1,23,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3015,634,222,7,7.2,23,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3016,635,222,9,8.8,100,81,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3017,635,222,9,8.9,100,81,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3018,635,222,9,9,100,81,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3019,635,222,9,9.1,100,81,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3020,635,222,9,9.2,100,81,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3021,636,222,11,10.8,171,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3022,636,222,11,10.9,171,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3023,636,222,11,11,171,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3024,636,222,11,11.1,171,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3025,636,222,11,11.2,171,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3026,637,222,13,12.8,25,71,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3027,637,222,13,12.9,25,71,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3028,637,222,13,13,25,71,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3029,637,222,13,13.1,25,71,,1,5,,1,8,,1,4,munched,1,0,1,,1,1,0,,1,,,1,1,3,5,0,0,11,39,NA,,
3030,637,222,13,13.2,25,71,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3031,638,222,15,14.8,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3032,638,222,15,14.9,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3033,638,222,15,15,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3034,638,222,15,15.1,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3035,638,222,15,15.2,179,131,,1,15,,1,31,,1,22,munched,1,1,1,,1,1,1,,1,,,1,1,22,6,0,0,156,44,NA,,
3036,639,222,17,16.8,125,163,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3037,639,222,17,16.9,125,163,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3038,639,222,17,17,125,163,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
3039,639,222,17,17.1,125,163,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
